UnitID,US FR,YR,SUM,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY, Unknown_state , Foreign 
129534,16,2020,17,0,1,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
129774,108,2021,109,1,0,0,0,3,0,71,0,0,6,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,5,1,8,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1
129941,1260,2021,1271,0,0,2,0,11,3,527,3,2,7,3,2,0,3,2,1,0,1,1,8,15,121,3,2,0,0,0,0,0,25,193,2,238,2,0,1,0,2,36,17,3,0,1,6,0,13,3,1,0,0,0,0,11
130226,1463,2021,1492,0,0,0,0,10,1,438,2,1,2,2,2,0,6,0,0,0,1,0,13,11,281,0,1,0,0,0,0,1,41,214,0,329,2,1,3,0,0,31,44,1,0,0,2,0,11,8,2,0,2,0,0,29
130253,1824,2021,1841,1,0,0,0,13,2,399,4,1,6,3,1,0,2,1,0,0,1,0,4,4,245,1,3,0,0,0,0,0,28,357,0,657,2,0,3,0,1,30,45,0,0,0,3,0,4,2,0,0,1,0,0,17
130314,185,2021,186,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1
130590,453,2021,523,0,0,1,1,15,5,79,1,2,15,4,1,1,21,1,0,0,0,0,15,6,118,3,2,0,1,0,0,1,15,33,1,55,4,0,4,1,2,15,6,1,1,2,6,1,5,6,2,0,0,0,6,64
130697,818,2021,908,1,1,5,1,128,6,79,0,11,13,8,2,2,18,1,0,1,0,1,15,25,103,3,8,1,2,2,0,1,2,63,1,198,8,0,3,1,5,30,9,0,0,1,23,3,7,14,9,0,2,1,0,90
130794,1510,2021,1781,11,6,20,4,235,23,97,4,17,75,43,10,0,58,3,4,11,12,16,10,53,76,22,21,4,12,4,0,7,6,78,7,229,27,2,19,10,14,47,4,11,2,9,80,7,4,36,37,3,18,2,14,257
130989,142,2020,142,0,0,0,0,1,0,0,112,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131098,151,2020,151,0,0,0,0,0,0,0,75,4,2,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,6,0,0,0,0,0,0
131113,637,2021,637,5,0,15,7,23,6,1,241,1,49,11,2,0,9,2,2,1,1,3,1,17,7,14,10,1,9,1,1,3,0,37,3,10,10,1,14,3,2,30,2,12,0,5,33,5,1,17,3,2,4,0,0,0
131159,1520,2020,1595,1,0,7,0,112,23,69,8,31,68,19,3,0,54,3,0,2,11,7,10,113,106,10,21,0,6,0,2,5,16,169,1,165,43,0,28,0,15,147,18,6,0,14,64,3,11,100,18,1,9,1,1,74
131283,589,2020,622,1,0,1,0,9,5,30,5,18,24,5,0,1,6,0,0,1,0,1,2,107,40,5,5,0,1,2,0,1,3,74,0,54,4,1,7,1,0,86,13,2,0,3,13,0,2,53,0,1,2,0,0,33
131450,145,2021,145,1,0,1,0,29,2,0,1,1,13,2,3,1,6,6,0,2,3,0,0,7,4,2,2,1,0,0,0,0,1,8,1,5,1,0,6,1,0,2,0,1,0,1,16,2,0,6,4,1,2,0,0,0
131469,2333,2021,2547,2,12,21,3,196,40,70,12,32,103,49,4,2,72,5,6,5,17,6,7,134,164,26,25,3,23,3,7,10,19,215,4,297,53,0,37,11,24,183,26,20,2,37,73,8,4,203,41,8,9,0,57,157
131496,1403,2021,1579,6,1,13,2,133,13,76,5,36,60,27,5,3,65,11,3,5,4,6,2,114,88,7,16,0,7,3,2,6,11,112,5,204,28,0,21,4,4,77,7,6,1,9,54,4,5,92,26,2,9,3,1,175
131520,2664,2021,2767,26,0,12,5,160,16,54,31,37,106,201,2,0,137,31,1,5,11,38,0,369,54,61,23,6,26,0,1,4,2,177,5,258,112,2,56,7,12,149,7,42,0,35,168,1,1,162,29,3,19,0,0,103
131876,237,2020,237,0,0,0,0,0,0,0,0,115,0,5,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,1,0,2,12,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,1,0,0,0
132408,28,2020,28,4,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132471,612,2020,633,0,0,1,0,5,1,11,0,6,401,9,1,0,25,3,0,1,1,2,9,17,0,2,6,0,2,0,0,2,2,21,0,41,2,0,5,1,0,15,4,2,0,0,5,1,0,6,1,0,1,0,20,1
132602,801,2021,811,10,0,1,0,18,1,5,1,9,605,55,0,0,2,2,0,1,0,7,0,11,2,11,5,0,2,0,0,3,0,3,0,7,1,0,4,0,0,2,0,12,0,2,8,0,0,4,5,0,2,0,0,10
132657,578,2020,680,1,0,0,0,9,6,29,1,1,229,14,1,0,12,1,0,0,1,1,2,16,27,5,2,0,8,0,0,0,3,62,0,69,8,0,6,1,1,24,3,4,0,1,8,0,4,13,4,0,1,0,1,101
132842,27,2020,27,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132879,32,2021,33,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
133492,626,2021,649,4,1,7,6,18,24,19,1,2,105,25,0,0,25,14,3,3,3,4,7,24,26,11,13,0,9,1,5,0,8,33,3,32,19,1,23,3,1,32,2,7,2,27,30,1,1,22,11,2,6,0,0,23
133526,233,2020,235,3,0,0,0,1,0,1,0,0,200,16,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,3,0,0,0,0,0,1,0,2,0
133553,1710,2021,1818,7,4,9,5,68,33,34,7,1,557,72,3,2,47,9,5,4,9,8,5,52,42,28,9,1,11,1,1,11,18,73,2,93,43,4,38,3,7,88,6,37,3,20,113,0,8,65,23,2,18,1,24,84
133711,700,2021,722,3,0,2,2,2,8,6,11,0,351,27,1,1,6,5,3,1,6,0,4,29,14,2,6,0,4,0,1,0,12,50,0,36,9,0,15,1,1,21,3,22,0,3,4,0,2,20,1,1,4,0,3,19
133809,190,2021,191,18,0,4,0,9,4,0,0,0,61,10,0,0,3,11,0,0,14,0,1,0,1,0,0,1,4,0,0,0,1,0,0,1,1,0,4,1,4,1,0,1,0,10,18,0,1,0,3,1,2,0,0,1
133872,72,2021,72,0,0,0,1,0,4,2,0,0,61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133881,677,2021,755,1,1,2,2,5,5,19,3,0,308,14,1,1,25,9,4,3,5,4,4,27,23,10,4,2,6,0,0,0,7,30,1,37,16,0,12,3,3,26,6,4,0,3,10,1,1,23,2,0,4,0,4,74
133979,288,2020,288,0,0,1,0,6,1,0,0,2,247,5,0,0,2,1,0,0,1,1,0,3,0,0,0,1,0,0,0,2,0,1,0,5,1,0,1,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0
134079,602,2020,609,4,0,0,0,3,9,8,3,2,388,19,0,0,11,1,1,0,5,2,2,6,9,8,3,2,8,0,1,1,7,11,0,25,8,0,13,1,1,18,2,3,0,4,2,0,1,6,1,1,2,0,0,7
134510,21,2020,21,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134945,647,2020,683,9,1,0,0,8,5,6,2,1,366,22,0,1,18,3,1,5,3,3,3,24,7,6,0,3,3,0,2,1,1,28,1,23,9,0,6,1,1,17,3,13,0,5,14,0,3,15,1,0,3,0,0,36
135081,2250,2020,2263,16,0,6,6,8,6,6,1,0,1729,84,1,0,11,7,1,8,9,18,2,6,16,6,6,6,6,1,3,6,1,22,3,36,34,3,14,8,8,38,4,17,2,13,44,2,0,9,7,2,8,0,0,13
135610,1,2021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135726,2515,2021,2758,13,3,5,5,102,29,102,16,8,718,76,0,0,76,9,6,4,5,6,8,109,99,24,22,4,15,0,1,3,9,268,1,331,36,0,34,3,3,129,10,20,0,28,89,1,2,63,12,0,8,0,17,226
136215,1497,2020,1680,0,1,0,0,5,4,25,2,1,985,16,0,0,44,3,0,2,1,2,4,13,29,20,8,0,4,0,1,1,3,101,1,112,6,0,9,0,1,35,12,2,0,5,22,0,1,8,0,0,8,0,114,69
136330,486,2021,502,2,0,3,2,3,11,11,2,0,232,14,0,1,12,3,2,2,1,1,5,13,12,15,7,0,4,1,1,1,4,19,0,22,9,0,15,3,1,19,1,5,0,4,10,1,0,8,1,0,3,0,0,16
136774,329,2020,430,4,0,1,0,20,4,6,0,0,133,3,0,1,8,5,0,0,0,1,1,6,11,1,3,0,3,0,1,0,4,19,1,27,12,0,6,0,0,7,1,4,0,5,20,1,1,7,0,0,2,0,0,101
136950,490,2021,548,2,0,0,5,6,3,17,2,0,257,21,1,0,9,2,1,2,6,3,2,12,20,2,1,3,5,0,0,1,1,10,0,22,14,0,8,1,1,12,3,3,0,6,11,0,0,10,2,1,2,0,15,43
137032,633,2020,699,3,0,0,0,2,1,4,1,0,489,10,0,0,11,2,1,1,2,2,2,3,10,0,1,1,0,0,0,0,2,23,0,23,2,0,4,0,0,7,5,1,0,3,5,0,3,5,1,0,3,0,0,66
137272,11,2020,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
137476,448,2020,448,0,0,0,0,0,1,0,0,0,411,4,0,0,3,3,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,2,0,2,2,0,2,0,0,1,0,1,0,1,6,0,0,1,1,1,1,0,0,0
137546,592,2021,634,1,0,0,0,3,0,0,1,0,475,18,0,0,8,3,0,1,0,0,1,0,3,0,2,1,1,1,0,1,5,7,0,14,9,0,8,1,0,9,1,5,0,0,3,0,1,2,2,0,4,1,1,41
137564,1173,2021,1203,41,0,5,5,41,13,11,3,0,572,32,5,2,13,12,6,0,4,14,2,7,14,22,19,4,13,0,4,3,5,23,1,15,31,4,54,6,2,24,2,13,1,19,36,3,3,21,28,2,12,1,30,0
137777,8,2020,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137847,1989,2020,2054,2,0,0,1,20,23,101,12,0,398,21,1,0,83,20,3,0,7,3,13,68,173,12,33,1,11,0,3,1,31,255,1,342,29,1,53,1,1,119,35,9,0,15,20,1,7,35,2,0,22,0,8,57
137953,79,2020,80,0,0,0,0,0,0,1,0,0,68,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137962,34,2021,34,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138275,217,2021,226,2,0,0,0,0,0,0,0,0,202,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9
138293,278,2020,285,2,1,3,0,1,1,0,0,0,227,9,0,0,1,0,0,0,1,2,0,1,0,0,3,1,0,0,0,0,0,0,0,6,0,1,2,0,0,3,0,1,0,1,8,0,0,2,0,0,1,0,0,7
138600,267,2020,273,4,0,0,2,6,1,2,0,1,7,180,1,0,17,0,0,0,1,5,0,1,3,1,1,0,1,0,0,0,1,2,0,6,5,0,1,0,2,2,0,0,0,5,4,0,0,4,1,0,0,0,0,6
138761,89,2021,91,8,0,0,0,0,0,0,0,0,7,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
138868,144,2020,152,24,0,0,1,0,0,0,0,0,5,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8
138947,1123,2021,1123,18,0,9,2,72,5,17,8,12,53,248,0,0,105,15,1,1,4,8,0,76,16,35,12,3,13,1,0,5,0,39,1,98,32,0,31,2,5,59,1,12,0,21,44,1,0,16,9,0,13,0,0,0
139144,726,2021,729,28,0,1,1,2,1,2,0,0,25,534,0,0,3,2,0,2,4,2,0,2,2,1,3,3,2,0,0,0,2,2,0,4,22,0,3,0,1,2,1,9,0,41,9,0,0,7,1,1,1,0,2,1
139153,35,2020,35,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
139199,175,2021,177,3,0,0,0,0,0,0,0,0,2,152,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,3,0,1,2,0,0,0,0,3,0,0,0,2
139205,205,2021,209,3,0,0,1,0,1,0,0,0,23,166,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,4
139393,257,2021,266,13,1,0,2,0,2,0,1,1,21,94,0,0,4,2,1,1,1,0,1,4,1,1,1,5,6,3,0,0,0,2,0,0,11,0,2,0,1,2,0,7,0,40,13,0,0,7,5,0,1,0,0,9
139630,224,2021,246,2,1,0,0,6,0,0,0,0,11,164,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10,0,1,1,0,0,0,6,0,3,5,0,0,4,3,0,0,0,0,22
139658,1194,2021,1487,14,1,8,7,99,13,22,3,16,69,170,4,1,58,6,2,1,9,8,2,57,42,5,13,0,9,3,2,6,2,81,3,179,34,0,24,6,5,37,2,9,1,19,83,5,2,24,18,1,8,1,0,293
140234,130,2021,130,3,0,0,0,0,1,0,0,0,8,110,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
140252,162,2020,180,1,0,1,1,8,1,0,0,0,24,87,3,3,0,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,2,0,1,1,1,5,0,2,0,2,8,1,0,1,0,1,1,0,1,17
140340,64,2020,64,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140447,955,2021,969,12,0,0,2,1,4,2,0,0,23,844,0,0,5,1,0,0,2,0,0,5,2,1,0,1,1,0,0,0,2,2,0,3,6,0,0,0,0,1,0,9,0,9,9,0,0,7,1,0,0,0,0,14
140553,530,2020,535,8,0,3,2,33,4,3,0,14,15,144,0,0,37,2,1,0,4,7,0,39,12,20,6,4,4,0,2,2,0,21,0,31,13,0,18,2,0,17,0,5,0,11,30,0,0,12,2,0,2,0,4,1
140696,413,2020,418,9,0,0,0,1,0,3,0,1,16,334,0,0,1,2,0,0,1,7,1,0,2,1,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,8,0,11,4,0,0,1,1,0,0,0,2,3
140720,71,2021,79,4,0,0,0,1,0,0,0,0,17,33,0,0,1,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,8
140818,247,2021,249,1,1,1,0,0,0,2,0,0,10,212,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,4,1,0,0,0,0,0,0,2,0,4,1,0,0,1,1,0,0,0,0,2
140872,204,2021,214,4,0,0,0,0,0,0,0,0,5,183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,10
140951,2334,2021,2662,40,4,13,4,77,31,30,10,7,227,474,8,1,76,23,2,17,35,28,9,67,53,44,13,10,15,1,5,9,7,109,2,107,98,1,61,8,8,96,4,103,0,62,182,4,7,107,13,7,14,1,4,324
140988,309,2021,309,26,0,1,0,0,0,0,0,0,10,262,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
141060,785,2021,793,11,0,2,2,51,7,9,6,16,33,189,0,0,39,6,1,1,2,14,0,68,4,20,4,6,7,0,0,2,0,33,1,46,24,0,18,0,0,28,0,16,0,17,55,0,0,38,4,1,4,0,1,7
141167,73,2020,73,1,0,0,0,1,0,0,0,0,40,27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
141185,199,2020,204,0,1,0,0,2,1,0,0,0,8,154,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,6,0,0,2,0,6,0,0,0,0,1,1,0,0,3,0,0,5
141237,268,2020,271,3,1,0,0,0,0,0,0,0,9,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,1,0,0,3
141325,133,2020,134,2,0,0,0,0,0,0,0,0,4,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141361,324,2020,324,2,0,0,0,0,1,0,0,0,8,282,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,2,0,3,1,0,0,2,0,0,0,0,0,0
141486,177,2020,178,0,3,4,0,18,1,1,1,0,1,2,113,0,2,0,1,2,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,1,1,1,2,0,4,0,0,1,0,0,5,0,0,3,3,0,0,1,1,0
141644,485,2020,519,1,1,8,0,142,11,3,0,0,6,2,145,6,4,4,1,2,1,1,0,2,0,6,2,2,0,2,1,4,2,4,2,13,5,0,4,0,15,11,2,2,0,2,27,2,5,13,17,1,1,0,3,31
142090,25,2020,25,0,0,1,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
142294,258,2021,295,0,1,2,0,21,0,0,0,0,0,0,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,1,2,0,0,0,1,14,0,0,1,0,0,3,3,0,1,18,0,0,1,0,37
142461,272,2021,275,0,5,2,0,18,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,0,0,1,0,0,1,0,1,27,0,0,0,0,0,0,1,0,0,50,0,0,1,0,3
142522,4661,2020,4886,14,24,278,29,469,196,14,0,0,50,56,16,1194,32,21,21,32,11,4,7,29,20,27,37,8,68,65,22,149,10,6,29,17,49,14,46,27,134,36,3,30,1,32,321,466,4,84,345,10,25,79,51,174
143048,357,2020,454,2,1,2,2,39,10,2,1,1,12,10,0,0,80,16,3,4,4,2,3,5,14,11,2,0,5,0,3,0,1,5,1,22,6,0,11,1,6,12,0,4,1,2,25,2,2,7,8,0,7,0,0,97
143084,542,2021,645,0,0,1,0,14,19,0,0,0,4,3,1,0,421,6,23,2,0,0,0,1,0,1,5,0,4,0,3,1,0,0,0,0,0,0,2,0,3,1,0,0,0,0,12,1,0,0,0,0,14,0,0,103
143118,821,2021,822,5,1,12,1,14,5,0,1,0,11,5,1,1,629,21,3,1,0,1,0,2,0,11,8,2,7,0,1,4,0,2,2,3,2,1,1,6,0,2,0,0,0,4,16,2,0,2,5,0,26,0,0,1
143288,73,2021,73,0,0,0,0,3,0,0,0,0,0,0,0,0,57,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0
143358,1029,2021,1039,0,0,4,1,9,4,1,1,0,4,1,0,0,863,21,12,4,3,0,0,3,2,5,9,0,29,0,1,0,0,0,0,2,0,0,7,1,0,3,0,0,0,0,12,0,0,3,2,0,22,0,0,10
144050,1554,2020,1844,3,0,15,4,264,11,51,0,13,82,41,3,3,211,19,5,8,9,4,2,39,60,29,22,1,25,1,6,2,9,61,4,199,29,0,33,6,10,30,1,9,0,21,107,3,3,46,20,3,27,0,1,289
144281,1655,2021,1696,2,2,13,3,52,18,3,3,3,19,9,0,2,895,77,14,11,3,7,7,13,21,72,66,1,44,2,7,5,3,7,1,16,11,0,63,6,11,18,1,2,1,18,41,2,1,8,10,2,59,0,4,37
144351,336,2021,336,1,0,9,0,6,3,0,0,0,10,7,1,0,207,12,3,1,1,2,0,1,0,12,9,0,15,0,0,2,0,4,1,0,1,1,3,1,0,1,0,0,0,2,9,0,0,0,0,0,10,1,0,0
144740,2793,2021,2809,3,0,6,3,128,25,16,0,4,28,17,4,1,1752,50,13,16,28,4,2,22,19,92,65,2,49,1,3,8,4,29,2,36,9,2,75,3,19,25,3,14,2,22,68,3,4,18,18,2,74,0,0,16
144883,261,2021,265,0,0,0,0,0,0,0,0,0,1,1,0,0,245,7,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
144962,474,2020,478,0,0,1,0,7,2,0,0,0,3,0,1,0,418,5,3,0,0,0,1,0,0,12,5,0,1,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,4
144971,117,2021,119,2,0,1,1,0,0,0,0,0,5,3,0,0,97,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
145372,173,2021,206,1,0,0,1,3,2,0,0,0,10,1,0,0,103,8,2,0,3,0,0,0,1,2,0,0,19,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,1,0,0,0,0,0,0,2,31
145497,7,2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145619,413,2021,414,1,0,53,1,20,1,0,0,0,5,4,2,0,269,14,0,0,0,0,0,0,0,4,9,0,2,0,2,2,0,1,4,0,2,0,0,1,0,0,0,0,0,1,9,0,0,0,1,0,5,0,0,1
145646,433,2020,441,0,0,0,0,12,5,0,0,1,4,1,1,0,342,9,1,1,0,10,0,1,0,1,2,1,8,0,0,1,0,2,0,1,4,0,2,1,0,1,0,2,0,1,4,0,0,1,4,0,8,1,0,8
145691,228,2021,248,4,0,1,1,2,2,0,0,0,0,5,1,0,182,4,0,2,2,1,0,1,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,20
145725,474,2020,516,0,2,6,1,18,13,0,0,0,6,1,5,0,308,7,5,1,1,3,1,2,4,15,5,0,9,0,1,1,0,1,1,9,2,0,9,3,4,3,0,0,0,3,7,0,0,6,4,0,7,0,0,42
146339,171,2021,187,0,0,1,1,2,1,0,0,0,1,7,0,0,116,4,0,1,2,1,0,0,0,5,2,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,3,0,0,8,0,0,0,0,1,7,0,0,16
146427,228,2021,268,0,1,4,1,15,10,2,0,0,2,0,0,2,93,11,2,1,0,0,0,1,0,7,6,0,15,0,1,0,2,1,4,3,1,0,0,2,8,0,0,0,0,1,11,0,1,1,10,0,9,0,3,37
146481,346,2021,417,0,0,18,0,13,13,2,0,0,2,0,1,0,189,6,4,2,2,0,0,5,11,6,9,1,4,1,0,1,4,1,2,7,2,0,5,0,2,6,2,0,0,3,4,2,2,4,1,0,9,0,0,71
146612,546,2021,567,0,0,2,0,3,1,3,0,0,2,0,0,0,481,11,3,4,0,0,0,0,1,4,10,0,2,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,2,0,1,0,7,0,0,21
146667,58,2020,60,0,0,1,0,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
146676,181,2021,181,0,0,1,2,2,0,0,0,0,3,0,0,0,153,4,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0
146719,2804,2021,2854,2,1,8,1,133,22,11,3,2,36,16,11,2,1403,82,14,23,14,5,2,17,40,165,145,0,100,1,23,4,7,17,1,42,16,0,111,7,25,30,2,2,0,34,70,3,2,13,36,1,98,1,0,50
147013,233,2021,268,0,1,1,0,6,3,0,0,0,4,1,1,0,152,4,2,0,0,2,0,1,2,1,2,0,30,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,1,7,1,0,1,0,0,4,1,0,35
147129,5,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147244,383,2021,408,0,0,1,3,6,2,1,0,0,6,2,0,1,245,19,4,5,2,0,0,1,1,4,3,1,24,0,4,0,0,2,0,0,1,0,2,1,1,0,0,1,0,6,18,2,0,1,2,1,10,0,0,25
147341,178,2021,179,0,0,0,0,2,1,0,0,0,19,1,0,0,128,4,6,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1
147369,138,2021,138,1,3,1,0,4,2,1,0,0,3,1,1,1,41,9,1,1,0,0,0,1,1,16,5,0,1,1,2,1,0,0,0,1,1,1,6,0,1,3,0,1,0,2,3,0,0,1,6,0,14,0,0,0
